comp_id,CHEMBL286,smiles
CHEMBL3919906,0,Cc1ccc(C(=O)N2CCCCCC2)c(NCc2ccco2)n1
CHEMBL1256489,1,COC(=O)CCc1ccccc1-c1ccc(C(CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1
CHEMBL3414710,0,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1
CHEMBL3400444,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)Cc2ccccc2)C(C)C)ccc1OC
CHEMBL421050,1,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1nnnn1C
CHEMBL421513,1,CCCC1([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)SCCCS1
CHEMBL499856,1,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2cccc(C(F)(F)F)c2)C1
CHEMBL1910300,1,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)cccc21
CHEMBL325071,1,CCCC[C@@H](C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC)C(C)C)N1CCN(C(=O)N2CCN(C)CC2)[C@H](Cc2ccccc2)C1=O
CHEMBL424437,1,COc1ccccc1COCCCOc1ccc(C2CCNCC2OCc2cccc3c2NCCC3)cc1
CHEMBL2048576,1,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2cc(F)ccc2F)CC1(C)C)C(=O)NCC(C)(C)C(N)=O.O=C(O)/C=C/C(=O)O
CHEMBL286951,1,C=CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1cccnc1)C(=O)N[C@@H](CC1CCCCC1)C(O)C(F)(F)C(=O)NCCN1CCOCC1
CHEMBL245189,1,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCNC(N)=O)C(C)C
CHEMBL1221976,0,Nc1nc2cc(Cl)ccc2n1CCCC(=O)NCc1ccccc1
CHEMBL3703214,0,CCC1Oc2ccc(Br)cc2C2(COC(N)=N2)C12COC2
CHEMBL1818063,1,COC(=O)NCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1
CHEMBL2437445,0,COc1ccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)cc1.O=C(O)C(F)(F)F
CHEMBL3144512,1,C=C(C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCC)C(=O)NCC(C)(C)CN(C)C
CHEMBL141687,1,CON(C)C[C@H](NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL1093290,1,COCCCc1cc(Cl)c(Cl)c(CN(C(=O)C(CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1
CHEMBL566007,0,CN1C(=O)C(c2ccccc2)(c2ccc(Cl)cc2)N=C1N
CHEMBL2028955,1,CC[C@H](C)[C@H](NC(=O)[C@H](CCCc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(C)=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(C)=O
CHEMBL280816,1,CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(CC/N=C(\S)NC)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12
CHEMBL2115483,1,CC(C)CNC(=O)[C@](O)(CN=[N+]=[N-])C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL2028990,1,CC(C)CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL3674430,1,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OCCCOC)c(C(C)C)cn2)C2CC2)[C@@H]1O
CHEMBL307389,1,CCCc1nc(-c2cccnc2)cn2c(C(Cc3cccnc3)C(=O)NC(=O)C[C@H](O)[C@H](CC3CCCCC3)NC(=O)C(CC(C)C)NCc3cccc(CN)c3)nnc12
CHEMBL3144528,1,C=C(C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCC(C)C
CHEMBL422190,1,CC[C@H](C)[C@H](NC(=O)CC(O)C(N)CC(C)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(=O)NCc1ccccn1
CHEMBL1165279,0,Oc1c(I)cc(I)cc1/C=N/Nc1nc(Nc2cccc3ccccc23)nc(N2CCOCC2)n1
CHEMBL29041,1,C=CC[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCN(C(=O)OC(C)(C)C)CC1)C(=O)N[C@@H](CC1CCCCC1)C(=O)C(F)(F)C(=O)NC[C@@H](C)CC
CHEMBL3683822,0,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1
CHEMBL140731,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N(C)CCCN(C)C)Cc1ccccc1
CHEMBL435747,0,Nc1ncccc1NCc1ccccc1
CHEMBL264854,1,CCCc1nc(-c2cccnc2)cn2c(C(Cc3cccnc3)C(=O)NC(CC3CCCCC3)C(=O)C(F)(F)C(=O)NCCC(C)C)nnc12
CHEMBL1164363,0,O=C(NCc1ccccc1)c1c[nH]c2ccc(S(=O)(=O)NC3CCCCNC3=O)cc2c1=O
CHEMBL3604596,0,CCC[C@H](NC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)O
CHEMBL1163895,0,COc1cccc2cc3c(cc12)[C@]1(C)CC[C@H](O)[C@@H]2COC(=C21)C3=O
CHEMBL111515,1,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)NCc1cnc(C)nc1N
CHEMBL299870,1,CC(C)S(=O)(=O)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL1824950,1,COC[C@H]1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1
CHEMBL402373,0,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccc(C(F)(F)F)cc2)C1
CHEMBL1164331,0,Cc1ccc(Nc2nc(N/N=C/c3ccc(Cl)c(Cl)c3)nc(N3CCOCC3)n2)c(Cl)c1
CHEMBL22330,1,C/N=C(\S)NCCCCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)[C@H](O)C(F)(F)C(=O)N1CCOC(CCN)C1
CHEMBL3321924,1,COc1ccc(CC(=O)NC(=N)N[C@@H](Cc2ccccc2)C(=O)NCCN2C(=O)c3ccccc3C2=O)cc1OC
CHEMBL275711,1,CC(=O)N[C@@H](Cc1cn(C=O)c2ccccc12)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](Cc1cn(C=O)c2ccccc12)C(N)=O)C(C)C
CHEMBL537886,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCCC(=O)NCCOC)C(C)C)ccc1OC.Cl
CHEMBL3688681,0,NC1=N[C@@](c2cc(NC(=O)[C@@H]3CCOC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1
CHEMBL1215369,0,NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2cccc(O)c2)cc1
CHEMBL4111823,1,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2onc(C)c12
CHEMBL3142772,1,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C
CHEMBL2380822,0,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)c1nccc(=O)[nH]1
CHEMBL1941005,0,O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1cccc([N+](=O)[O-])c1
CHEMBL271230,0,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)C(=O)NC1CCCCC1
CHEMBL3144123,1,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)COC(C)C
CHEMBL235763,0,NC1=NC(c2ccc(Cl)c(Cl)c2)CC(=O)N1
CHEMBL1210356,0,Cc1ccc(N(c2ccccc2)S(C)(=O)=O)cc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(C(F)(F)F)c1
CHEMBL140721,1,COc1ccc(C[C@H](NC(=O)N2CCN(C)CC2)C(=O)N[C@@H](Cc2cscn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1
CHEMBL406182,1,CC(C)CC(NC(=O)C(Cc1ccccc1)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)C(C)C
CHEMBL1824648,1,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cnc(O)cc2n1C1CCCCC1
CHEMBL460835,0,CCn1ccc2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC(C)(C)c3cccc(OC)c3)cc21
CHEMBL1258051,1,Cc1cc(Cl)c(OCCOc2ccc(CC(CN)c3ccc(-c4ccccc4CCC#N)cc3C)cc2)c(Cl)c1
CHEMBL3142327,1,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL2314781,0,CC(C)(C)OC(=O)N1CCN(c2cccc3c2NC(=O)[C@@H](c2ccccc2)N=C3c2ccccc2)CC1
CHEMBL3703207,0,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCC1)C21COC1
CHEMBL3348531,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCCCC1
CHEMBL254485,0,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cnn(CC)c2)c(F)c(N2CCCCS2(=O)=O)c1
CHEMBL4217145,1,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCCCN)C2)c1
CHEMBL2151137,0,CN1C(=N)N[C@](c2ccccc2)(c2cccc(-c3cccnc3)c2)CC1=O
CHEMBL511054,1,COc1ccccc1OCCCc1ccc(C2=C(C(=O)N(Cc3cccc(Cl)c3Cl)C3CC3)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1
CHEMBL3921411,1,CCc1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc(CCCNC(=O)OC)n1
CHEMBL535185,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCCc2nnn[nH]2)C(C)C)ccc1OC.Cl
CHEMBL585120,0,COc1ccc([C@@]2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C
CHEMBL300337,1,COc1ccc(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1
CHEMBL3144405,1,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC1CCN(Cc2ccccc2)CC1
CHEMBL3142169,1,CC[C@H](C)[C@H](NC(=O)C(F)(F)C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1N=CC=N1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1
CHEMBL31886,1,c1ccc(COCCOCc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1
CHEMBL2204329,1,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1Cc2cn(cn2)CC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(C)C)C(=O)NCc1ccccn1
CHEMBL344413,1,CCOP(=O)(OCC)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCCC1
CHEMBL437235,1,CC[C@H](C)[C@H](NC(=O)C(CP(=O)(O)C(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCCN1)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)O
CHEMBL4204852,1,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)[C@@H](O)CCN)C2)c1
CHEMBL3683807,0,NC1=N[C@@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)[C@@H]2C[C@@H]2O1
CHEMBL3142283,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL51003,0,CC(C)CC(NC(=O)CCCOc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C
CHEMBL2346803,0,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc3ccoc3n2)=N1
CHEMBL2419044,1,Cc1ccccc1N1CC(C)(C)N([C@H]2CNC[C@@H](C(=O)N[C@H](CC(C)C)c3ccc(F)cn3)C2)CC1=O.O=C(O)/C=C/C(=O)O
CHEMBL3401347,1,CC(C)[C@]1(C)CC(=O)N(Cc2ccnc(N3CC[C@H](c4ccccc4)C3)c2)C(=N)N1
CHEMBL1793900,1,CCCC[C@@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@H](C(=O)N[C@H](C(=O)NCc1ccccn1)[C@@H](C)CC)C(C)C)N1CCC(Cc2ccccc2)C1=O
CHEMBL2177485,0,C[C@H]1C[C@]2(CCN1Cc1ccccc1)CNS(=O)(=O)N2c1cccc(F)c1
CHEMBL1165416,0,C[C@@]12CC[C@@H](O)[C@@H]3COC(=C31)C(=O)c1cc3c(OCCO)cccc3cc12
CHEMBL1221925,0,O=C1c2ccccc2C(=O)C1(O)O
CHEMBL276372,1,O=C(C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)NCCN1CCOCC1
CHEMBL3688803,0,NC1=N[C@@](c2cc(NCC3(C(F)(F)F)CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1
CHEMBL49804,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(C)N[C@@H](Cc1ccccc1)C(=O)N1CCOCC1
CHEMBL65206,1,CN(C)CCn1nnnc1SC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL2322535,0,CC(C(=O)NCc1ccc(CN)cc1)c1ccc(-c2ccccc2)c(F)c1
CHEMBL189197,0,Nc1ccc2cc(Br)ccc2n1
CHEMBL2204732,1,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1.O=C(O)/C=C/C(=O)O
CHEMBL598876,0,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccccc3)c2)N=C1N
CHEMBL407882,1,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CCNC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCC(NC(=O)OC(C)(C)C)CC1)C(=O)NCc1cnc(C)nc1N
CHEMBL3127075,0,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2
CHEMBL3143426,1,COP(=O)(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)OC
CHEMBL574431,0,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21
CHEMBL2322541,0,NCc1ccc(CNC(=O)Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)cc1
CHEMBL4209283,1,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@H](N)C(=O)OC)C2)c1
CHEMBL3403987,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OCc2cccc(-n3cccc3)c2)C(C)C)ccc1OC
CHEMBL4113611,1,COCCCCn1nc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2cccnc21
CHEMBL1222034,0,Nc1nc2cc(Cl)ccc2n1CCCC(=O)NCC1CC1
CHEMBL1164841,0,CCc1ccc(N2C(=O)Nc3ccc(Br)cc3C2(O)C(=O)NCc2ccccc2)cc1
CHEMBL23542,1,CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(CCCC/N=C(/S)Nc1ccccc1)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12
CHEMBL1824136,0,CN1C(=O)C(c2ccc(F)c(-c3cncnc3)c2)(c2cnn(CC(F)(F)F)c2)N=C1N
CHEMBL2322538,0,NCc1ccc(CNC(=O)C(Cc2ccccc2)c2ccc(-c3ccccc3)cc2)cc1
CHEMBL150298,1,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CSC(C)C
CHEMBL1165812,0,NNC(=O)CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1
CHEMBL3892067,1,COCCCOc1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2occc12
CHEMBL3970283,1,COCCCn1nc(F)c2ccc([C@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21
CHEMBL126047,1,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N[C@H]1COC(=O)CCCCOC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O
CHEMBL1215514,0,NC(=O)C(Cc1ccccc1)NC(=O)c1cccc(-c2cccc(O)c2)c1
CHEMBL1783184,1,CCCCNC(=O)C(CC(=O)C(CC1CCCCC1)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1ccccc1)CS(=O)(=O)C(C)(C)C)C(C)C
CHEMBL1078442,0,CC(C)=CCC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12
CHEMBL540886,1,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCc2ccccc2)c1)C(C)C.Cl
CHEMBL3971064,0,C[Si](C)(C)C#Cc1ccc(-c2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1
CHEMBL48540,1,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN(C)C)C(C)C
CHEMBL2177325,0,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(Cl)c3)ccc1O2
CHEMBL3633125,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)N[C@H](C)c2ccc(Br)cc2)C(C)C)C(C)C)ccc1OC.Cl
CHEMBL1824632,1,CCc1ccnc2c1c(C(=O)N1CCNCC1)c(Cc1cccc(F)c1C)n2-c1ccccc1
CHEMBL3633308,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cn2cc(CN(C(C)C)C(C)C)nn2)C(C)C)C(C)C)ccc1OC.Cl
CHEMBL2177314,0,COc1ccc(C2(c3cccc(-c4ccc(F)nc4)c3)COC(N)=N2)cc1
CHEMBL427931,1,N[C@H]1CC[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NC(Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CC1
CHEMBL1256493,1,CC(=O)NCCCc1ccccc1-c1ccc(C(CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1
CHEMBL3144404,1,CC(C)C[C@@H](CNCc1ccccc1)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL536304,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCCCC(N)=O)C(C)C)C(C)C)ccc1OC.Cl
CHEMBL541392,1,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCC(N)=O)c1)C(C)C.Cl
CHEMBL597062,0,Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(C)n1
CHEMBL398997,1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C[C@@H](C)O2
CHEMBL1821801,0,Nc1ccc2cc(-c3ccsc3)ccc2n1
CHEMBL2387547,1,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)Nc1ccccn1.O=C(O)/C=C/C(=O)O
CHEMBL24571,1,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC1CS(=O)(=O)c2ccccc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCc1cccnc1
CHEMBL4111407,1,COCCCCn1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2c(F)ccnc21
CHEMBL53648,0,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCCCC(=O)O)C(C)C
CHEMBL3688802,0,C=C1CC(CNc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)C1
CHEMBL3703292,0,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCCO1
CHEMBL3142774,1,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
CHEMBL280744,1,[N-]=[N+]=NC[C@@H](O)[C@@H](O)[C@@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCOCC1
CHEMBL1957796,1,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@]23OC(=O)c2cc(F)c(F)cc23)c(C)c1
CHEMBL2048563,1,COCCCOc1ccccc1N1CC(C)(C)N(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)CC1=O.O=C(O)/C=C/C(=O)O
CHEMBL48843,0,COC(=O)CCCCC(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C
CHEMBL3764744,0,Nc1nc2cc(-c3ccccc3)ccc2c(=O)n1C[C@@H]1CCCO1
CHEMBL566977,0,NC1=NC(c2ccccc2)(c2cccc(Cc3ccccc3)c2)C2=NCCCN12
CHEMBL3144138,1,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSC1CCCCC1
CHEMBL2349465,0,CC1(C)Cc2ccc(-c3cccnc3F)cc2C2(COC(N)=N2)C1
CHEMBL2370074,0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C
CHEMBL1164543,0,NC(=O)c1ccc[n+](CC(=O)Nc2cccc(C(=O)Nc3ccc(Cl)cc3)c2)c1.[Cl-]
CHEMBL1076443,1,O=C(C1=C(c2ccc(CCCOc3c(F)ccc(F)c3Cl)cc2)C[C@H]2COC[C@H]1N2)N(Cc1cccc(Cl)c1Cl)C1CC1
